matricula,mediaNotas,menorNota,maiorNota,quantidadeDisciplinasCursadas,quantidadeAprovacoes,quantidadeReprovacoes,mediaAprovadas,mediaReprovadas,cargaHorariaPassada,taxaDeSucesso,semestrePassado,anosMatriculado,menorNota_cat,maiorNota_cat,mediaNotas_cat,mediaAprovadas_cat,mediaReprovadas_cat,cargaHorariaPassada_cat
20170039239,6.550000000000001,5.6,8.0,6,6,0,6.550000000000001,0.0,330.0,1.0,2017.1,0,media,alta,media,media,baixa,media
20170039257,5.366666666666666,3.4,6.5,6,4,2,6.225,3.65,360.0,0.6666666666666666,2017.1,0,baixa,media,media,media,baixa,media
20170039337,4.6,0.5,7.0,6,4,2,6.1,1.6,330.0,0.6666666666666666,2017.1,0,baixa,alta,baixa,media,baixa,media
20170039391,4.3500000000000005,0.7,6.2,6,3,3,5.599999999999999,3.0999999999999996,330.0,0.5,2017.1,0,baixa,media,baixa,media,baixa,media
20170039417,5.633333333333334,5.0,7.7,6,6,0,5.633333333333334,0.0,330.0,1.0,2017.1,0,media,alta,media,media,baixa,media
20170039435,6.783333333333332,5.0,9.7,6,6,0,6.783333333333332,0.0,330.0,1.0,2017.1,0,media,alta,media,media,baixa,media
20170039453,7.033333333333332,5.9,8.9,6,6,0,7.033333333333332,0.0,330.0,1.0,2017.1,0,media,alta,alta,alta,baixa,media
20170039490,8.575,7.7,9.1,4,4,0,8.575,0.0,210.0,1.0,2017.1,0,alta,alta,alta,alta,baixa,baixa
20170039533,5.319999999999999,3.2,7.1,5,3,2,6.233333333333333,3.95,315.0,0.6,2017.1,0,baixa,alta,media,media,baixa,media
20170039551,5.499999999999999,2.4,8.7,5,3,2,6.866666666666666,3.45,270.0,0.6,2017.1,0,baixa,alta,media,media,baixa,baixa
20170039570,2.016666666666667,0.0,5.5,6,2,4,5.35,0.35,330.0,0.3333333333333333,2017.1,0,baixa,media,baixa,media,baixa,media
20170039598,5.1000000000000005,0.0,8.2,6,4,2,7.35,0.6,330.0,0.6666666666666666,2017.1,0,baixa,alta,media,alta,baixa,media
20170039613,2.6,0.0,4.7,6,0,6,0.0,2.6,330.0,0.0,2017.1,0,baixa,baixa,baixa,baixa,baixa,media
20170039631,4.2749999999999995,0.0,7.8,4,2,2,6.6,1.95,240.0,0.5,2017.1,0,baixa,alta,baixa,media,baixa,baixa
20170039696,0.0,0.0,0.0,6,0,6,0.0,0.0,330.0,0.0,2017.1,0,baixa,baixa,baixa,baixa,baixa,media
20170039730,8.8,8.3,9.8,3,3,0,8.8,0.0,120.0,1.0,2017.1,0,alta,alta,alta,alta,baixa,baixa
20170039758,3.5333333333333337,0.4,7.1,6,3,3,6.166666666666667,0.9,330.0,0.5,2017.1,0,baixa,alta,baixa,media,baixa,media
20170039776,7.159999999999999,5.5,8.5,5,5,0,7.159999999999999,0.0,270.0,1.0,2017.1,0,media,alta,alta,alta,baixa,baixa
20170039794,0.05,0.0,0.2,4,0,4,0.0,0.05,270.0,0.0,2017.1,0,baixa,baixa,baixa,baixa,baixa,baixa
20170039810,5.8999999999999995,4.2,8.2,6,5,1,6.24,4.2,330.0,0.8333333333333334,2017.1,0,baixa,alta,media,media,baixa,media
20170039838,5.925000000000001,4.7,7.0,4,3,1,6.333333333333333,4.7,210.0,0.75,2017.1,0,baixa,alta,media,media,baixa,baixa
20170039892,0.7333333333333334,0.0,2.2,3,0,3,0.0,0.7333333333333334,180.0,0.0,2017.1,0,baixa,baixa,baixa,baixa,baixa,baixa
20170039936,0.7000000000000001,0.0,2.1,3,0,3,0.0,0.7000000000000001,120.0,0.0,2017.1,0,baixa,baixa,baixa,baixa,baixa,baixa
20170039954,5.733333333333333,4.8,7.6,6,4,2,6.175000000000001,4.85,330.0,0.6666666666666666,2017.1,0,baixa,alta,media,media,baixa,media
20170039972,7.05,5.3,8.6,6,6,0,7.05,0.0,330.0,1.0,2017.1,0,media,alta,alta,alta,baixa,media
20170039990,3.975,2.0,5.6,4,2,2,5.449999999999999,2.5,210.0,0.5,2017.1,0,baixa,media,baixa,media,baixa,baixa
20170040015,6.699999999999999,5.0,8.3,6,6,0,6.699999999999999,0.0,330.0,1.0,2017.1,0,media,alta,media,media,baixa,media
20170040051,2.3666666666666667,0.2,5.2,6,1,5,5.2,1.8,330.0,0.16666666666666666,2017.1,0,baixa,media,baixa,media,baixa,media
20170040070,0.6666666666666666,0.0,2.3,6,0,6,0.0,0.6666666666666666,330.0,0.0,2017.1,0,baixa,baixa,baixa,baixa,baixa,media
20170040131,1.5666666666666667,0.0,3.8,3,0,3,0.0,1.5666666666666667,120.0,0.0,2017.1,0,baixa,baixa,baixa,baixa,baixa,baixa
20170040150,0.3333333333333333,0.0,2.0,6,0,6,0.0,0.3333333333333333,330.0,0.0,2017.1,0,baixa,baixa,baixa,baixa,baixa,media
20170040178,4.966666666666666,2.4,8.1,6,3,3,6.633333333333333,3.3000000000000003,330.0,0.5,2017.1,0,baixa,alta,baixa,media,baixa,media
20170040230,2.625,0.0,6.5,4,1,3,6.5,1.3333333333333333,180.0,0.25,2017.1,0,baixa,media,baixa,media,baixa,baixa
20170040258,6.55,5.0,8.1,6,6,0,6.55,0.0,330.0,1.0,2017.1,0,media,alta,media,media,baixa,media
20170040276,2.75,0.4,6.0,6,1,5,5.7,2.16,330.0,0.16666666666666666,2017.1,0,baixa,media,baixa,media,baixa,media
20170040310,6.583333333333333,3.8,10.0,6,5,1,7.140000000000001,3.8,270.0,0.8333333333333334,2017.1,0,baixa,,media,alta,baixa,baixa
20170040338,8.783333333333333,8.1,9.8,6,6,0,8.783333333333333,0.0,330.0,1.0,2017.1,0,alta,alta,alta,alta,baixa,media
20170040356,4.6499999999999995,0.8,6.5,6,4,2,6.0,1.9500000000000002,330.0,0.6666666666666666,2017.1,0,baixa,media,baixa,media,baixa,media
20170040374,1.3,0.0,3.2,6,0,6,0.0,1.3,330.0,0.0,2017.1,0,baixa,baixa,baixa,baixa,baixa,media
20170040454,5.533333333333334,2.2,7.8,6,5,1,6.2,2.2,330.0,0.8333333333333334,2017.1,0,baixa,alta,media,media,baixa,media
20170040490,3.2,3.2,3.2,1,0,1,0.0,3.2,60.0,0.0,2017.1,0,baixa,baixa,baixa,baixa,baixa,muito_baixa
20170040552,4.333333333333333,0.4,8.4,6,3,3,7.2,1.4666666666666668,330.0,0.5,2017.1,0,baixa,alta,baixa,alta,baixa,media
20170040599,7.683333333333333,5.0,9.8,6,6,0,7.683333333333333,0.0,330.0,1.0,2017.1,0,media,alta,alta,alta,baixa,media
20170040679,0.1,0.0,0.2,2,0,2,0.0,0.1,90.0,0.0,2017.1,0,baixa,baixa,baixa,baixa,baixa,muito_baixa
20170040712,7.3,5.1,9.5,6,6,0,7.3,0.0,330.0,1.0,2017.1,0,media,alta,alta,alta,baixa,media
20170040730,4.1000000000000005,1.9,6.9,6,2,4,6.85,2.725,330.0,0.3333333333333333,2017.1,0,baixa,media,baixa,media,baixa,media
20170040777,5.066666666666666,4.2,6.4,6,4,2,5.45,4.300000000000001,330.0,0.6666666666666666,2017.1,0,baixa,media,media,media,baixa,media
20170040839,5.633333333333333,3.9,6.6,6,5,1,5.9799999999999995,3.9,330.0,0.8333333333333334,2017.1,0,baixa,media,media,media,baixa,media
20170040857,2.7999999999999994,0.1,6.8,6,1,5,6.8,1.9999999999999996,330.0,0.16666666666666666,2017.1,0,baixa,media,baixa,media,baixa,media
20170040893,6.616666666666666,3.4,9.3,6,5,1,7.26,3.4,330.0,0.8333333333333334,2017.1,0,baixa,alta,media,alta,baixa,media
20170040919,8.040000000000001,7.3,9.3,5,5,0,8.040000000000001,0.0,270.0,1.0,2017.1,0,alta,alta,alta,alta,baixa,baixa
20170040955,4.45,1.0,7.0,4,2,2,6.65,2.25,270.0,0.5,2017.1,0,baixa,alta,baixa,media,baixa,baixa
20170041012,1.1,0.0,5.0,5,1,4,5.0,0.125,270.0,0.2,2017.1,0,baixa,media,baixa,media,baixa,baixa
20170041030,2.033333333333333,0.0,5.7,6,1,5,5.7,1.3,330.0,0.16666666666666666,2017.1,0,baixa,media,baixa,media,baixa,media
20170041059,5.266666666666667,2.5,7.2,6,5,1,5.82,2.5,330.0,0.8333333333333334,2017.1,0,baixa,alta,media,media,baixa,media
20170041077,4.42,0.0,6.3,5,3,2,5.966666666666666,2.1,270.0,0.6,2017.1,0,baixa,media,baixa,media,baixa,baixa
20170041095,4.816666666666666,0.0,7.1,6,4,2,6.025,2.4,330.0,0.6666666666666666,2017.1,0,baixa,alta,baixa,media,baixa,media
20170041110,1.4833333333333332,0.0,5.6,6,1,5,5.6,0.6599999999999999,330.0,0.16666666666666666,2017.1,0,baixa,media,baixa,media,baixa,media
20170041193,6.333333333333333,6.2,6.4,3,3,0,6.333333333333333,0.0,120.0,1.0,2017.1,0,media,media,media,media,baixa,baixa
20170041219,5.333333333333333,4.5,6.7,6,4,2,5.75,4.5,330.0,0.6666666666666666,2017.1,0,baixa,media,media,media,baixa,media
20170041237,3.6,0.0,5.7,3,2,1,5.4,0.0,120.0,0.6666666666666666,2017.1,0,baixa,media,baixa,media,baixa,baixa
20170041255,4.975,2.5,6.1,4,3,1,5.8,2.5,210.0,0.75,2017.1,0,baixa,media,baixa,media,baixa,baixa
20170041273,0.5,0.0,1.4,6,0,6,0.0,0.5,330.0,0.0,2017.1,0,baixa,baixa,baixa,baixa,baixa,media
20170041291,8.066666666666668,7.0,9.5,6,6,0,8.066666666666668,0.0,330.0,1.0,2017.1,0,alta,alta,alta,alta,baixa,media
20170041335,6.783333333333332,5.4,8.0,6,6,0,6.783333333333332,0.0,330.0,1.0,2017.1,0,media,alta,media,media,baixa,media
20170041390,6.666666666666667,6.0,7.1,6,6,0,6.666666666666667,0.0,330.0,1.0,2017.1,0,media,alta,media,media,baixa,media
20170041433,3.8000000000000003,0.7,6.4,3,1,2,6.4,2.5,210.0,0.3333333333333333,2017.1,0,baixa,media,baixa,media,baixa,baixa
20170041470,5.1,1.6,7.7,5,4,1,5.975,1.6,300.0,0.8,2017.1,0,baixa,alta,media,media,baixa,media
20170041498,6.833333333333333,5.1,10.0,6,6,0,6.833333333333333,0.0,330.0,1.0,2017.1,0,media,,media,media,baixa,media
20170041531,4.333333333333334,2.1,6.2,6,3,3,5.5,3.1666666666666665,330.0,0.5,2017.1,0,baixa,media,baixa,media,baixa,media
20170041550,2.54,0.2,5.3,5,2,3,5.15,0.8000000000000002,270.0,0.4,2017.1,0,baixa,media,baixa,media,baixa,baixa
20170041596,0.0,0.0,0.0,6,0,6,0.0,0.0,330.0,0.0,2017.1,0,baixa,baixa,baixa,baixa,baixa,media
20170041611,1.8333333333333333,0.3,2.6,3,0,3,0.0,1.8333333333333333,210.0,0.0,2017.1,0,baixa,baixa,baixa,baixa,baixa,baixa
20170041630,3.9000000000000004,0.4,5.2,4,3,1,5.066666666666666,0.4,210.0,0.75,2017.1,0,baixa,media,baixa,media,baixa,baixa
20170041658,3.25,0.7,5.7,6,2,4,5.7,2.025,330.0,0.3333333333333333,2017.1,0,baixa,media,baixa,media,baixa,media
20170041694,6.166666666666667,2.2,9.5,6,4,2,7.7,3.1,330.0,0.6666666666666666,2017.1,0,baixa,alta,media,alta,baixa,media
20170041710,3.5,0.5,6.5,6,3,3,5.933333333333334,1.0666666666666667,330.0,0.5,2017.1,0,baixa,media,baixa,media,baixa,media
20170041756,0.0,0.0,0.0,1,0,1,0.0,0.0,60.0,0.0,2017.1,0,baixa,baixa,baixa,baixa,baixa,muito_baixa
20170041792,6.62,5.7,7.5,5,5,0,6.62,0.0,270.0,1.0,2017.1,0,media,alta,media,media,baixa,baixa
20170041836,7.5,2.5,10.0,6,5,1,8.5,2.5,330.0,0.8333333333333334,2017.1,0,baixa,,alta,alta,baixa,media
20170041872,3.96,0.0,6.7,5,2,3,6.050000000000001,2.5666666666666664,270.0,0.4,2017.1,0,baixa,media,baixa,media,baixa,baixa
20170041890,3.0833333333333335,0.0,7.0,6,2,4,6.65,1.3000000000000003,330.0,0.3333333333333333,2017.1,0,baixa,alta,baixa,media,baixa,media
20170041916,4.966666666666667,4.3,5.5,3,2,1,5.3,4.3,180.0,0.6666666666666666,2017.1,0,baixa,media,baixa,media,baixa,baixa
20170041952,6.716666666666666,5.4,7.9,6,6,0,6.716666666666666,0.0,330.0,1.0,2017.1,0,media,alta,media,media,baixa,media
20170041970,7.95,7.4,8.6,6,6,0,7.95,0.0,330.0,1.0,2017.1,0,alta,alta,alta,alta,baixa,media
20170041999,3.733333333333333,2.3,5.4,6,1,5,5.4,3.4,330.0,0.16666666666666666,2017.1,0,baixa,media,baixa,media,baixa,media
20170042056,3.6833333333333336,1.0,8.0,6,2,4,7.2,1.925,330.0,0.3333333333333333,2017.1,0,baixa,alta,baixa,alta,baixa,media
20170042092,4.416666666666667,0.3,7.2,6,4,2,6.300000000000001,0.65,330.0,0.6666666666666666,2017.1,0,baixa,alta,baixa,media,baixa,media
20170042118,4.859999999999999,1.1,7.4,5,3,2,6.566666666666666,2.3,270.0,0.6,2017.1,0,baixa,alta,baixa,media,baixa,baixa
20170042136,3.016666666666667,0.0,7.7,6,2,4,6.4,1.325,330.0,0.3333333333333333,2017.1,0,baixa,alta,baixa,media,baixa,media
20170042154,5.55,4.5,7.0,6,5,1,5.76,4.5,330.0,0.8333333333333334,2017.1,0,baixa,alta,media,media,baixa,media
20170042252,5.716666666666666,4.2,7.5,6,4,2,6.4,4.35,330.0,0.6666666666666666,2017.1,0,baixa,alta,media,media,baixa,media
20170042270,4.9,0.7,6.5,5,4,1,5.949999999999999,0.7,270.0,0.8,2017.1,0,baixa,media,baixa,media,baixa,baixa
20170042314,5.8500000000000005,5.3,7.3,6,6,0,5.8500000000000005,0.0,330.0,1.0,2017.1,0,media,alta,media,media,baixa,media
20170042332,8.766666666666667,6.9,10.0,6,6,0,8.766666666666667,0.0,330.0,1.0,2017.1,0,media,,alta,alta,baixa,media
20170042350,3.133333333333333,0.7,6.7,6,2,4,6.050000000000001,1.675,330.0,0.3333333333333333,2017.1,0,baixa,media,baixa,media,baixa,media
20170042397,6.533333333333334,6.2,7.1,3,3,0,6.533333333333334,0.0,150.0,1.0,2017.1,0,media,alta,media,media,baixa,baixa
20170042477,4.0,0.6,6.4,4,2,2,5.7,2.3,210.0,0.5,2017.1,0,baixa,media,baixa,media,baixa,baixa
20170042495,7.3,6.9,8.1,3,3,0,7.3,0.0,150.0,1.0,2017.1,0,media,alta,alta,alta,baixa,baixa
20170042575,8.4,8.3,8.5,2,2,0,8.4,0.0,90.0,1.0,2017.1,0,alta,alta,alta,alta,baixa,muito_baixa
20170042619,5.3500000000000005,2.7,7.7,6,4,2,6.575,2.9000000000000004,330.0,0.6666666666666666,2017.1,0,baixa,alta,media,media,baixa,media
20170042637,3.1285714285714286,1.0,6.5,7,1,6,6.5,2.5666666666666664,390.0,0.14285714285714285,2017.1,0,baixa,media,baixa,media,baixa,media
20170042655,2.1,0.0,5.6,5,1,4,5.6,1.2249999999999999,240.0,0.2,2017.1,0,baixa,media,baixa,media,baixa,baixa
20170042673,2.233333333333333,0.0,5.3,6,1,5,5.3,1.6199999999999999,330.0,0.16666666666666666,2017.1,0,baixa,media,baixa,media,baixa,media
20170042735,7.983333333333334,6.5,8.8,6,6,0,7.983333333333334,0.0,330.0,1.0,2017.1,0,media,alta,alta,alta,baixa,media
20170042833,5.6,5.6,5.6,1,1,0,5.6,0.0,30.0,1.0,2017.1,0,media,media,media,media,baixa,muito_baixa
20170042913,1.5333333333333332,0.0,3.3,6,0,6,0.0,1.5333333333333332,330.0,0.0,2017.1,0,baixa,baixa,baixa,baixa,baixa,media
20170042931,5.3999999999999995,2.9,7.0,6,5,1,5.9,2.9,330.0,0.8333333333333334,2017.1,0,baixa,alta,media,media,baixa,media
20170042978,1.1166666666666667,0.0,2.5,6,0,6,0.0,1.1166666666666667,330.0,0.0,2017.1,0,baixa,baixa,baixa,baixa,baixa,media
20170042996,1.6500000000000001,0.0,2.9,6,0,6,0.0,1.6500000000000001,330.0,0.0,2017.1,0,baixa,baixa,baixa,baixa,baixa,media
20170043017,3.5500000000000003,0.0,6.4,6,3,3,6.033333333333334,1.0666666666666667,330.0,0.5,2017.1,0,baixa,media,baixa,media,baixa,media
20170043035,6.88,5.8,7.7,5,5,0,6.88,0.0,270.0,1.0,2017.1,0,media,alta,media,media,baixa,baixa
20170043071,3.85,0.5,7.3,6,3,3,6.133333333333333,1.5666666666666667,330.0,0.5,2017.1,0,baixa,alta,baixa,media,baixa,media
20170043133,8.083333333333334,6.8,9.8,6,6,0,8.083333333333334,0.0,330.0,1.0,2017.1,0,media,alta,alta,alta,baixa,media
20170043151,3.733333333333333,0.1,7.3,6,3,3,6.3,1.1666666666666667,330.0,0.5,2017.1,0,baixa,alta,baixa,media,baixa,media
20170043198,2.8000000000000003,0.9,6.3,3,1,2,6.3,1.05,180.0,0.3333333333333333,2017.1,0,baixa,media,baixa,media,baixa,baixa
20170043358,6.583333333333333,5.0,7.8,6,6,0,6.583333333333333,0.0,330.0,1.0,2017.1,0,media,alta,media,media,baixa,media
20170043376,4.016666666666667,1.0,7.1,6,2,4,6.3,2.875,330.0,0.3333333333333333,2017.1,0,baixa,alta,baixa,media,baixa,media
20170043394,4.9,2.8,5.7,6,5,1,5.32,2.8,330.0,0.8333333333333334,2017.1,0,baixa,media,baixa,media,baixa,media
20170043410,0.0,0.0,0.0,1,0,1,0.0,0.0,60.0,0.0,2017.1,0,baixa,baixa,baixa,baixa,baixa,muito_baixa
20170043456,4.8,1.9,6.4,3,2,1,6.25,1.9,180.0,0.6666666666666666,2017.1,0,baixa,media,baixa,media,baixa,baixa
20170043474,1.6666666666666667,0.0,5.0,6,1,5,5.0,1.0,330.0,0.16666666666666666,2017.1,0,baixa,media,baixa,media,baixa,media
20170043492,5.880000000000001,5.3,7.3,5,5,0,5.880000000000001,0.0,270.0,1.0,2017.1,0,media,alta,media,media,baixa,baixa
20170043518,7.749999999999999,6.5,9.2,6,6,0,7.749999999999999,0.0,330.0,1.0,2017.1,0,media,alta,alta,alta,baixa,media
20170043536,2.85,0.0,7.4,6,1,5,6.1,2.2,330.0,0.16666666666666666,2017.1,0,baixa,alta,baixa,media,baixa,media
20170043572,3.3000000000000003,0.3,7.2,6,3,3,5.8999999999999995,0.7000000000000001,330.0,0.5,2017.1,0,baixa,alta,baixa,media,baixa,media
20170043590,6.166666666666667,2.3,7.6,6,5,1,6.94,2.3,330.0,0.8333333333333334,2017.1,0,baixa,alta,media,media,baixa,media
20170043616,2.742857142857143,0.0,7.6,7,2,5,7.25,0.9400000000000001,330.0,0.2857142857142857,2017.1,0,baixa,alta,baixa,alta,baixa,media
20170043670,6.283333333333334,5.2,7.9,6,6,0,6.283333333333334,0.0,330.0,1.0,2017.1,0,media,alta,media,media,baixa,media
20170043714,4.883333333333334,2.7,6.4,6,4,2,5.9750000000000005,2.7,330.0,0.6666666666666666,2017.1,0,baixa,media,baixa,media,baixa,media
20170043732,0.06000000000000001,0.0,0.2,5,0,5,0.0,0.06000000000000001,270.0,0.0,2017.1,0,baixa,baixa,baixa,baixa,baixa,baixa
20170043779,0.09999999999999999,0.0,0.6,6,0,6,0.0,0.09999999999999999,330.0,0.0,2017.1,0,baixa,baixa,baixa,baixa,baixa,media
20170043812,5.4,5.4,5.4,1,1,0,5.4,0.0,90.0,1.0,2017.1,0,media,media,media,media,baixa,muito_baixa
20170043830,0.0,0.0,0.0,2,0,2,0.0,0.0,120.0,0.0,2017.1,0,baixa,baixa,baixa,baixa,baixa,baixa
20170043859,7.999999999999998,7.3,9.5,5,5,0,7.999999999999998,0.0,270.0,1.0,2017.1,0,alta,alta,alta,alta,baixa,baixa
20170043877,2.15,0.0,3.9,6,0,6,0.0,2.15,330.0,0.0,2017.1,0,baixa,baixa,baixa,baixa,baixa,media
20170043939,6.583333333333333,5.2,7.9,6,6,0,6.583333333333333,0.0,330.0,1.0,2017.1,0,media,alta,media,media,baixa,media
20170044032,4.083333333333333,1.9,5.5,6,3,3,5.233333333333333,2.9333333333333336,330.0,0.5,2017.1,0,baixa,media,baixa,media,baixa,media
20170044079,7.6,7.0,8.2,2,2,0,7.6,0.0,120.0,1.0,2017.1,0,alta,alta,alta,alta,baixa,baixa
20170044097,6.1499999999999995,4.4,7.5,6,5,1,6.5,4.4,330.0,0.8333333333333334,2017.1,0,baixa,alta,media,media,baixa,media
20170044112,5.3500000000000005,1.2,7.9,6,4,2,6.75,2.55,330.0,0.6666666666666666,2017.1,0,baixa,alta,media,media,baixa,media
20170044130,6.683333333333333,5.8,9.5,6,6,0,6.683333333333333,0.0,330.0,1.0,2017.1,0,media,alta,media,media,baixa,media
20170044159,2.216666666666667,0.0,5.6,6,1,5,5.3,1.6,330.0,0.16666666666666666,2017.1,0,baixa,media,baixa,media,baixa,media
20170044177,4.816666666666667,2.3,8.1,6,3,3,6.466666666666666,3.1666666666666665,330.0,0.5,2017.1,0,baixa,alta,baixa,media,baixa,media
20170044195,6.966666666666666,5.3,8.7,6,6,0,6.966666666666666,0.0,330.0,1.0,2017.1,0,media,alta,media,media,baixa,media
20170044257,5.7,2.7,7.3,3,2,1,7.199999999999999,2.7,120.0,0.6666666666666666,2017.1,0,baixa,alta,media,alta,baixa,baixa
20170044319,8.866666666666667,8.0,9.6,3,3,0,8.866666666666667,0.0,150.0,1.0,2017.1,0,alta,alta,alta,alta,baixa,baixa
20170044373,6.8999999999999995,5.5,8.4,6,6,0,6.8999999999999995,0.0,330.0,1.0,2017.1,0,media,alta,media,media,baixa,media
20170044435,0.0,0.0,0.0,6,0,6,0.0,0.0,330.0,0.0,2017.1,0,baixa,baixa,baixa,baixa,baixa,media
20170044453,0.04,0.0,0.2,5,0,5,0.0,0.04,270.0,0.0,2017.1,0,baixa,baixa,baixa,baixa,baixa,baixa
20170044490,7.516666666666667,6.1,9.5,6,6,0,7.516666666666667,0.0,330.0,1.0,2017.1,0,media,alta,alta,alta,baixa,media
20170044533,5.3999999999999995,3.3,6.5,6,5,1,5.819999999999999,3.3,330.0,0.8333333333333334,2017.1,0,baixa,media,media,media,baixa,media
20170044551,2.1,2.1,2.1,1,0,1,0.0,2.1,60.0,0.0,2017.1,0,baixa,baixa,baixa,baixa,baixa,muito_baixa
20170044570,0.03333333333333333,0.0,0.2,6,0,6,0.0,0.03333333333333333,330.0,0.0,2017.1,0,baixa,baixa,baixa,baixa,baixa,media
20170044598,0.0,0.0,0.0,6,0,6,0.0,0.0,330.0,0.0,2017.1,0,baixa,baixa,baixa,baixa,baixa,media
20170044650,6.539999999999999,5.6,7.9,5,5,0,6.539999999999999,0.0,270.0,1.0,2017.1,0,media,alta,media,media,baixa,baixa
20170044678,4.375,0.0,8.2,4,2,2,7.1499999999999995,1.6,180.0,0.5,2017.1,0,baixa,alta,baixa,alta,baixa,baixa
20170044711,6.2,5.0,7.8,6,6,0,6.2,0.0,330.0,1.0,2017.1,0,media,alta,media,media,baixa,media
20170044730,0.5,0.0,1.5,4,0,4,0.0,0.5,210.0,0.0,2017.1,0,baixa,baixa,baixa,baixa,baixa,baixa
20170044758,8.55,6.9,9.8,4,4,0,8.55,0.0,210.0,1.0,2017.1,0,media,alta,alta,alta,baixa,baixa
20170044776,7.483333333333333,5.5,10.0,6,6,0,7.483333333333333,0.0,330.0,1.0,2017.1,0,media,,alta,alta,baixa,media
20170044794,0.25,0.0,0.8,6,0,6,0.0,0.25,330.0,0.0,2017.1,0,baixa,baixa,baixa,baixa,baixa,media
20170044838,0.0,0.0,0.0,2,0,2,0.0,0.0,120.0,0.0,2017.1,0,baixa,baixa,baixa,baixa,baixa,baixa
20170044874,0.0,0.0,0.0,2,0,2,0.0,0.0,120.0,0.0,2017.1,0,baixa,baixa,baixa,baixa,baixa,baixa
20170044918,0.0,0.0,0.0,6,0,6,0.0,0.0,330.0,0.0,2017.1,0,baixa,baixa,baixa,baixa,baixa,media
20170044936,6.033333333333334,5.1,7.6,6,6,0,6.033333333333334,0.0,330.0,1.0,2017.1,0,media,alta,media,media,baixa,media
20170045030,3.1,0.0,7.3,6,2,4,6.449999999999999,1.4249999999999998,330.0,0.3333333333333333,2017.1,0,baixa,alta,baixa,media,baixa,media
20170045058,5.133333333333334,0.8,7.5,6,4,2,6.5,2.4,330.0,0.6666666666666666,2017.1,0,baixa,alta,media,media,baixa,media
20170045110,1.3,0.0,3.7,3,0,3,0.0,1.3,180.0,0.0,2017.1,0,baixa,baixa,baixa,baixa,baixa,baixa
20170045156,7.825000000000001,5.8,9.1,4,4,0,7.825000000000001,0.0,240.0,1.0,2017.1,0,media,alta,alta,alta,baixa,baixa
20170045174,2.18,0.0,5.0,5,1,4,5.0,1.475,270.0,0.2,2017.1,0,baixa,media,baixa,media,baixa,baixa
20170045192,4.133333333333334,0.0,9.5,6,3,3,7.5,0.7666666666666666,330.0,0.5,2017.1,0,baixa,alta,baixa,alta,baixa,media
20170045218,6.3,5.4,7.1,6,6,0,6.3,0.0,330.0,1.0,2017.1,0,media,alta,media,media,baixa,media
20170045254,7.1000000000000005,5.3,8.5,6,6,0,7.1000000000000005,0.0,330.0,1.0,2017.1,0,media,alta,alta,alta,baixa,media
20170045272,1.0,0.0,5.2,6,1,5,5.2,0.16,330.0,0.16666666666666666,2017.1,0,baixa,media,baixa,media,baixa,media
20170045316,0.0,0.0,0.0,6,0,6,0.0,0.0,330.0,0.0,2017.1,0,baixa,baixa,baixa,baixa,baixa,media
20170045352,3.84,0.7,6.3,5,3,2,5.866666666666667,0.8,270.0,0.6,2017.1,0,baixa,media,baixa,media,baixa,baixa
20170045399,0.39999999999999997,0.0,1.7,6,0,6,0.0,0.39999999999999997,330.0,0.0,2017.1,0,baixa,baixa,baixa,baixa,baixa,media
20170045497,2.0500000000000003,0.0,3.9,6,0,6,0.0,2.0500000000000003,330.0,0.0,2017.1,0,baixa,baixa,baixa,baixa,baixa,media
20170094894,0.6799999999999999,0.0,1.4,5,0,5,0.0,0.6799999999999999,270.0,0.0,2017.1,0,baixa,baixa,baixa,baixa,baixa,baixa
20170095013,3.733333333333333,0.6,6.8,6,3,3,5.866666666666667,1.5999999999999999,330.0,0.5,2017.1,0,baixa,media,baixa,media,baixa,media
20170095050,7.566666666666666,5.7,9.0,6,6,0,7.566666666666666,0.0,330.0,1.0,2017.1,0,media,alta,alta,alta,baixa,media
20170095176,5.066666666666667,1.3,7.2,6,4,2,6.325,2.55,330.0,0.6666666666666666,2017.1,0,baixa,alta,media,media,baixa,media
20170095210,6.433333333333333,5.2,7.8,6,6,0,6.433333333333333,0.0,330.0,1.0,2017.1,0,media,alta,media,media,baixa,media
20170095470,3.55,0.2,7.3,4,2,2,6.65,0.44999999999999996,210.0,0.5,2017.1,0,baixa,alta,baixa,media,baixa,baixa
20170095532,3.3333333333333335,1.1,6.3,6,2,4,6.199999999999999,1.9000000000000001,330.0,0.3333333333333333,2017.1,0,baixa,media,baixa,media,baixa,media
20170095579,7.640000000000001,6.4,9.6,5,5,0,7.640000000000001,0.0,270.0,1.0,2017.1,0,media,alta,alta,alta,baixa,baixa
20170095659,5.66,5.1,6.6,5,5,0,5.66,0.0,270.0,1.0,2017.1,0,media,media,media,media,baixa,baixa
20170095757,5.85,5.0,6.7,2,2,0,5.85,0.0,120.0,1.0,2017.1,0,media,media,media,media,baixa,baixa
20170095873,5.633333333333333,3.4,6.6,6,5,1,6.08,3.4,330.0,0.8333333333333334,2017.1,0,baixa,media,media,media,baixa,media
20170096010,2.1999999999999997,0.7,5.0,3,1,2,5.0,0.8,120.0,0.3333333333333333,2017.1,0,baixa,media,baixa,media,baixa,baixa
20170096155,7.040000000000001,6.5,8.3,5,5,0,7.040000000000001,0.0,210.0,1.0,2017.1,0,media,alta,alta,alta,baixa,baixa
